"student_id","student_skills","student_interests","career_goal","education","experience","location_preference","eligibility","opportunity_id","required_skills","opportunity_interests","career_field","opportunity_type","opportunity_location","experience_required","opportunity_eligibility","skill_match_percentage","number_of_matched_skills","number_of_missing_skills","interest_match","career_goal_match","eligibility_match","location_match","experience_match","label"
"114","Excel;Python","Web Development","Data Science","B.Sc","0","Onsite","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"114","Excel;Python","Web Development","Data Science","B.Sc","0","Onsite","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","0","0"
"114","Excel;Python","Web Development","Data Science","B.Sc","0","Onsite","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","0","0"
"114","Excel;Python","Web Development","Data Science","B.Sc","0","Onsite","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","50","2","2","1","1","1","1","1","2"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","50","2","2","1","1","1","0","1","2"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","0","1","0"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","40","2","3","1","1","1","1","1","2"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","33","1","2","0","0","1","1","1","1"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","0","1","0"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","1","1","0"
"94","HTML;CSS;Git","Web Development","Web Development","B.Tech","2","Remote","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","0","1","0"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","25","1","3","0","0","1","0","1","1"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","25","1","3","0","0","1","1","1","1"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","1","1","0"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","33","1","2","1","0","1","0","1","1"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","40","2","3","0","0","1","0","1","2"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","100","2","0","0","1","1","1","1","3"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","1","0"
"45","Figma;User Research;Node.js;CSS;Communication","Backend Development","Design","BS Computer Science","3","Onsite","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","50","1","1","0","0","1","1","1","2"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","0","1","0"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","1","1","0"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","1","1","0"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","0","1","0"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","100","3","0","1","1","1","0","1","4"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","1","0"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","1","0"
"28","Java;Android;Git","Mobile Apps","Mobile Development","BS Computer Science","2","Onsite","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","1","1","0"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","0","1","0"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","1","0","1","1","1","0"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","0","1","0"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","1","1","0"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","0","1","0"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","33","1","2","0","1","1","1","1","1"
"128","CI/CD","Data Analysis","DevOps","B.Tech","2","Remote","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","0","1","0"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","25","1","3","0","0","1","0","1","1"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","1","1","0"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","1","0","0"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","67","2","1","1","1","1","0","1","3"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","40","2","3","0","0","1","0","1","2"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","1","0"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","0","0"
"55","Node.js;Express;React","Backend Development","Backend Development","B.Tech","1","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","0","1","0"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","25","1","3","0","0","1","1","1","1"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","1","1","0"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","0","1","0"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","1","0"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","1","0"
"97","Java;Express;Vue.js","Product","Product Management","B.Tech","4","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","1","1","1","1","1","0"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","75","3","1","1","1","1","0","1","4"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","50","2","2","1","1","1","1","0","2"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","1","0","0"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","60","3","2","1","1","1","0","0","3"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","0","0"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","0","0"
"15","HTML;JavaScript;React","Web Development","Web Development","M.Tech","0","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","1","1","0"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","25","1","3","0","0","1","0","1","1"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","0","0","0"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","33","1","2","0","0","1","1","1","1"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","20","1","4","0","0","1","1","1","1"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","0","1","0"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","100","3","0","1","1","1","1","0","3"
"82","Docker;Kubernetes;CI/CD;Node.js;Vue.js","Infrastructure","DevOps","BS Computer Science","1","Remote","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","0","1","0"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","25","1","3","0","0","1","0","1","1"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","1","1","0"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","1","1","1"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","20","1","4","0","0","1","0","1","1"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","100","2","0","1","1","1","1","1","4"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","1","0"
"129","Figma;User Research;React;TensorFlow","Design","Design","B.Tech","2","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","0","1","0"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","25","1","3","0","0","1","1","1","1"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","100","3","0","1","1","1","1","1","4"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","0","1","0"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","33","1","2","0","0","1","0","1","1"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","1","1","0"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","1","0"
"106","Python;TensorFlow;Data Science;Git;Vue.js","Machine Learning","AI","B.Sc","4","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","0","0","4","0","0","1","0","1","0"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","0","0","4","0","0","1","1","0","0"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","1","0","0"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","0","0","3","0","0","1","0","1","0"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","0","0","5","0","0","1","0","0","0"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","100","3","0","0","1","1","0","1","3"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","1","0","1","1","0","0"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","0","0","0"
"19","Java;Android;Git","Design","Mobile Development","M.Tech","0","Onsite","Restricted","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","1","1","0"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","100","4","0","0","1","1","1","1","3"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","75","3","1","0","1","1","0","1","3"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","33","1","2","0","0","1","1","1","1"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","0","0","3","0","0","1","0","1","0"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","33","1","2","0","0","1","1","1","1"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","80","4","1","0","1","1","1","1","3"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","1","0","1","1","1","0"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","8","Figma;User Research","Design","Design","Full-time","Onsite","1","Open","0","0","2","0","0","1","0","1","0"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","9","Docker;Kubernetes;CI/CD","Infrastructure","DevOps","Full-time","Remote","2","Open","0","0","3","0","0","1","1","1","0"
"31","HTML;CSS;JavaScript;React;Excel","Mobile Apps","Web Development","BS Computer Science","4","Remote","Open","10","Communication;Agile","Product","Product Management","Internship","Onsite","0","Open","0","0","2","0","0","1","0","1","0"
"109","HTML;CSS;JavaScript;React;Kubernetes;Data Science","Web Development","Web Development","M.Tech","0","Remote","Restricted","1","HTML;CSS;JavaScript;React","Web Development","Web Development","Internship","Remote","0","Open","100","4","0","1","1","1","1","1","4"
"109","HTML;CSS;JavaScript;React;Kubernetes;Data Science","Web Development","Web Development","M.Tech","0","Remote","Restricted","2","HTML;CSS;JavaScript;Vue.js","Web Development","Web Development","Full-time","Onsite","1","Open","75","3","1","1","1","1","0","0","3"
"109","HTML;CSS;JavaScript;React;Kubernetes;Data Science","Web Development","Web Development","M.Tech","0","Remote","Restricted","3","SQL;Excel;Python","Data Analysis","Data Science","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
"109","HTML;CSS;JavaScript;React;Kubernetes;Data Science","Web Development","Web Development","M.Tech","0","Remote","Restricted","4","Python;TensorFlow;Data Science","Machine Learning","AI","Full-time","Onsite","2","Open","33","1","2","0","0","1","0","0","1"
"109","HTML;CSS;JavaScript;React;Kubernetes;Data Science","Web Development","Web Development","M.Tech","0","Remote","Restricted","5","Node.js;Express;JavaScript","Backend Development","Backend Development","Internship","Remote","0","Open","33","1","2","0","0","1","1","1","1"
"109","HTML;CSS;JavaScript;React;Kubernetes;Data Science","Web Development","Web Development","M.Tech","0","Remote","Restricted","6","HTML;CSS;JavaScript;React;Node.js","Web Development","Web Development","Full-time","Remote","1","Open","80","4","1","1","1","1","1","0","3"
"109","HTML;CSS;JavaScript;React;Kubernetes;Data Science","Web Development","Web Development","M.Tech","0","Remote","Restricted","7","Java;Android;Git","Mobile Apps","Mobile Development","Internship","Remote","0","Open","0","0","3","0","0","1","1","1","0"
